Pole ID,Pole Latitude,Pole Longitude,Pole Type
RADISSON BELLEAU PDT11-1, 53.7919945,-77.6122618,Generic wooden pole
RADISSON BELLEAU PDT27, 53.7912975,-77.6121166,Generic wooden pole
RADISSON BELLEAU PDT37, 53.7904720,-77.6117937,Generic wooden pole
RADISSON BELLEAU PDT109-1, 53.7931701,-77.6114973,Generic wooden pole
RADISSON BELLEAU PDT99, 53.7927184,-77.6110607,Generic wooden pole
RADISSON BELLEAU PDT93-1, 53.7921735,-77.6108082,Generic wooden pole
RADISSON BELLEAU PTO76, 53.7912650,-77.6106230,Generic wooden pole
RADISSON BELLEAU PDT71, 53.7908424,-77.6104016,Generic wooden pole
RADISSON DES GROSEILLIERS PTO79, 53.7940300,-77.6112109,Generic wooden pole
RADISSON COUTURE PDT2, 53.7941952,-77.6099332,Generic wooden pole
RADISSON COUTURE PDT10, 53.7938923,-77.6091734,Generic wooden pole
RADISSON COUTURE PDT18, 53.7936066,-77.6083642,Generic wooden pole
RADISSON COUTURE PTD26, 53.7933665,-77.6077700,Generic wooden pole
RADISSON COUTURE PDT36, 53.7929689,-77.6071111,Generic wooden pole
RADISSON DUTILLY PDT5, 53.7946085,-77.6090375,Generic wooden pole
RADISSON DUTILLY PDT15, 53.7942985,-77.6083027,Generic wooden pole
RADISSON DUTILLY PDT25, 53.7939965,-77.6075323,Generic wooden pole
RADISSON DUTILLY PTO40, 53.7932192,-77.6062001,Generic wooden pole
RADISSON EVAIN PTO2, 53.7955155,-77.6085816,Generic wooden pole
RADISSON EVAIN PTO2-2, 53.7952046,-77.6078370,Generic wooden pole
RADISSON EVAIN PTO18-1, 53.7948777,-77.6070922,Generic wooden pole
RADISSON EVAIN PTD33, 53.7943969,-77.6059749,Generic wooden pole
RADISSON EVAIN PDT45, 53.7938731,-77.6051328,Generic wooden pole
RADISSON DES GROSEILLIERS PTO99, 53.7954031,-77.6102707,Generic wooden pole
RADISSON DES GROSEILLIERS PDT107, 53.7960855,-77.6113227,Generic wooden pole
RADISSON DES GROSEILLIERS PDT115, 53.7964605,-77.6129925,Generic wooden pole
RADISSON DES GROSEILLIERS PDT129, 53.7960383,-77.6144335,Generic wooden pole
RADISSON DES GROSEILLIERS PDT137, 53.7954610,-77.6157159,Generic wooden pole
RADISSON IBERVILLE PDT4-1, 53.7954712,-77.6179156,Generic wooden pole
RADISSON DES GROSEILLIERS PDT4-1, 53.7954712,-77.6179156,Generic wooden pole
RADISSON IBERVILLE PDT12, 53.7955051,-77.6184587,Generic wooden pole
RADISSON IBERVILLE PDT22, 53.7956203,-77.6198110,Generic wooden pole
RADISSON IBERVILLE PDT34-1, 53.7964335,-77.6210911,Generic wooden pole
RADISSON IBERVILLE PDT42, 53.7968470,-77.6216989,Generic wooden pole
RADISSON IBERVILLE PDT109, 53.7946956,-77.6179625,Generic wooden pole
RADISSON DES GROSEILLIERS PDT109, 53.7946956,-77.6179625,Generic wooden pole
RADISSON IBERVILLE PDT99, 53.7948130,-77.6195085,Generic wooden pole
RADISSON IBERVILLE PDT91, 53.7949410,-77.6203854,Generic wooden pole
RADISSON IBERVILLE PTD71-1, 53.7962278,-77.6224255,Generic wooden pole
RADISSON IBERVILLE PDT71-3, 53.7966352,-77.6230369,Generic wooden pole
RADISSON JOLLIET PTC149C, 53.7938685,-77.6220783,Generic wooden pole
WASKAGANISH CHARLTON PHD24, 51.4798087,-78.7500067,Generic wooden pole
WASKAGANISH MISSHIKAPI PHA310, 51.4820083,-78.7557018,Generic wooden pole
WASKAGANISH WINNIBEK PHA310, 51.4820083,-78.7557018,Generic wooden pole
WASKAGANISH MISSHIKAPI PHA302, 51.4827407,-78.7562266,Generic wooden pole
WASKAGANISH WINNIBEK PHA302, 51.4827407,-78.7562266,Generic wooden pole
WASKAGANISH MISSHIKAPI PHA80, 51.4835831,-78.7552058,Generic wooden pole
WASKAGANISH KAMINAKW PHA80, 51.4835831,-78.7552058,Generic wooden pole
WASKAGANISH HARRICANAW PHA80, 51.4835831,-78.7552058,Generic wooden pole
WASKAGANISH BROADBACK PHA164, 51.4844974,-78.7543137,Generic wooden pole
WASKAGANISH HARRICANAW PHA164, 51.4844974,-78.7543137,Generic wooden pole
WASKAGANISH MISSHIKAPI PHA64, 51.4821246,-78.7540814,Generic wooden pole
WASKAGANISH SHIPASHTIWK PHA64, 51.4821246,-78.7540814,Generic wooden pole
WASKAGANISH HARRICANAW PHA64, 51.4821246,-78.7540814,Generic wooden pole
WASKAGANISH PONTAX PHA4, 51.4842577,-78.7529193,Generic wooden pole
WASKAGANISH BROADBACK PHA4, 51.4842577,-78.7529193,Generic wooden pole
WASKAGANISH PONTAX PHA18, 51.4849150,-78.7534682,Generic wooden pole
WASKAGANISH BROADBACK PHA18, 51.4849150,-78.7534682,Generic wooden pole
WASKAGANISH KAMINAKW PHA2, 51.4836345,-78.7525842,Generic wooden pole
WASKAGANISH BROADBACK PHA2, 51.4836345,-78.7525842,Generic wooden pole
WASKAGANISH TAMARACK PHA8, 51.4823629,-78.7479393,Generic wooden pole
WASKAGANISH SMOKEY HILL PHO4, 51.4818297,-78.7420137,Generic wooden pole
WASKAGANISH SMOKEY HILL PHC17, 51.4803419,-78.7433892,Generic wooden pole
WASKAGANISH SMOKEY HILL PHA3+1, 51.4778210,-78.7447326,Generic wooden pole
WASKAGANISH WASKAGANSH RD PHD3-1, 51.4764237,-78.7448001,Generic wooden pole
WASKAGANISH MIIYWAAPIN PHA9, 51.4831187,-78.7369056,Generic wooden pole
WASKAGANISH KAAPESHII PHA9, 51.4831187,-78.7369056,Generic wooden pole
WASKAGANISH NAATWASHTIN PHA9, 51.4831187,-78.7369056,Generic wooden pole
WASKAGANISH KAPATAGAN PHA9, 51.4821543,-78.7371408,Generic wooden pole
WASKAGANISH MACLEOD PHA18, 51.4814159,-78.7389431,Generic wooden pole
WASKAGANISH KAPATAGAN PHA18, 51.4814159,-78.7389431,Generic wooden pole
WASKAGANISH OCTAVE PHA17, 51.4840024,-78.7488138,Generic wooden pole
WASKAGANISH WASKAGANISH PHA17, 51.4840024,-78.7488138,Generic wooden pole
WASKAGANISH SHIPANAKW PHA17, 51.4840024,-78.7488138,Generic wooden pole
WASKAGANISH SHIPANAKW PHA21, 51.4841015,-78.7503208,Generic wooden pole
WASKAGANISH WASKAGANISH PHA21, 51.4841015,-78.7503208,Generic wooden pole
WASKAGANISH OCTAVE PHA5, 51.4849241,-78.7486284,Generic wooden pole
WASKAGANISH SHIPANAKW PHA5, 51.4849241,-78.7486284,Generic wooden pole
WASKAGANISH NOTTAWAY PHD39-1, 51.4864533,-78.7523421,Generic wooden pole
WASKAGANISH WASKAGANISH PHD39-1, 51.4864533,-78.7523421,Generic wooden pole
WASKAGANISH KAAPITAKANAS PHO16A, 51.4861253,-78.7425439,Generic wooden pole
WASKAGANISH SHUSHUKWEU PHO16A, 51.4861253,-78.7425439,Generic wooden pole
WASKAGANISH NOTTAWAY PHC15, 51.4865043,-78.7512116,Generic wooden pole
WASKAGANISH WASKAGANISH PHO86-2, 51.4883129,-78.7495405,Generic wooden pole
WASKAGANISH RUPERT PHD13+1, 51.4850237,-78.7537928,Generic wooden pole
WASKAGANISH MASKUCHI , 51.4785391,-78.7554857,Generic wooden pole
WASKAGANISH MASKUCHI PHA417, 51.4798360,-78.7573508,Generic wooden pole
WASKAGANISH MASKUCHI PHA407, 51.4808764,-78.7581612,Generic wooden pole
WASKAGANISH WINNIBEK PHA313, 51.4814357,-78.7568001,Generic wooden pole
WASKAGANISH MASKUCHI PHA313, 51.4814357,-78.7568001,Generic wooden pole
WASKAGANISH WINNIBEK PHA323, 51.4805367,-78.7560683,Generic wooden pole
WASKAGANISH MASKUCHI PHA323, 51.4805367,-78.7560683,Generic wooden pole
WASKAGANISH WINNIBEK PHA333, 51.4798730,-78.7555196,Generic wooden pole
WASKAGANISH MASKUCHI PHA333, 51.4798730,-78.7555196,Generic wooden pole
WASKAGANISH WINNIBEK PHA339, 51.4794889,-78.7545305,Generic wooden pole
WASKAGANISH MASKUCHI PHA339, 51.4794889,-78.7545305,Generic wooden pole
WASKAGANISH WINNIBEK PHA349, 51.4791864,-78.7517992,Generic wooden pole
WASKAGANISH CHARLTON PHA245, 51.4799980,-78.7506836,Generic wooden pole
WASKAGANISH MISSHIKAPI PHA245, 51.4799980,-78.7506836,Generic wooden pole
WASKAGANISH WINNIBEK PHA245, 51.4799980,-78.7506836,Generic wooden pole
WASKAGANISH MISSHIKAPI PHA241, 51.4800880,-78.7517541,Generic wooden pole
WASKAGANISH WINNIBEK PHA241, 51.4800880,-78.7517541,Generic wooden pole
WASKAGANISH MISSHIKAPI PHA334, 51.4802825,-78.7532628,Generic wooden pole
WASKAGANISH WINNIBEK PHA334, 51.4802825,-78.7532628,Generic wooden pole
WASKAGANISH MISSHIKAPI PHA328, 51.4803680,-78.7543361,Generic wooden pole
WASKAGANISH WINNIBEK PHA328, 51.4803680,-78.7543361,Generic wooden pole
WASKAGANISH MISSHIKAPI PHA320, 51.4810349,-78.7549228,Generic wooden pole
WASKAGANISH WINNIBEK PHA320, 51.4810349,-78.7549228,Generic wooden pole
WASKAGANISH CHARLTON PHA34, 51.4809150,-78.7503361,Generic wooden pole
WASKAGANISH MISSHIKAPI PHA34, 51.4809150,-78.7503361,Generic wooden pole
WASKAGANISH HARRICANAW PHA34, 51.4809150,-78.7503361,Generic wooden pole
WASKAGANISH MISSHIKAPI PHA44, 51.4811189,-78.7522421,Generic wooden pole
WASKAGANISH HARRICANAW PHA44, 51.4811189,-78.7522421,Generic wooden pole
WASKAGANISH MISSHIKAPI PHA50, 51.4812353,-78.7532944,Generic wooden pole
WASKAGANISH HARRICANAW PHA50, 51.4812353,-78.7532944,Generic wooden pole
WASKAGANISH MISSHIKAPI PHA201, 51.4834074,-78.7566549,Generic wooden pole
WASKAGANISH WINNIBEK PHA201, 51.4834074,-78.7566549,Generic wooden pole
WASKAGANISH HARRICANAW PHA86, 51.4840272,-78.7555162,Generic wooden pole
WASKAGANISH BROADBACK PHA152, 51.4838876,-78.7538547,Generic wooden pole
WASKAGANISH HARRICANAW PHA152, 51.4838876,-78.7538547,Generic wooden pole
WASKAGANISH BROADBACK PHA142, 51.4829198,-78.7531236,Generic wooden pole
WASKAGANISH HARRICANAW PHA142, 51.4829198,-78.7531236,Generic wooden pole
WASKAGANISH BROADBACK PHA132, 51.4822446,-78.7525971,Generic wooden pole
WASKAGANISH HARRICANAW PHA132, 51.4822446,-78.7525971,Generic wooden pole
WASKAGANISH BROADBACK PHA122, 51.4818969,-78.7515571,Generic wooden pole
WASKAGANISH HARRICANAW PHA122, 51.4818969,-78.7515571,Generic wooden pole
WASKAGANISH BROADBACK PHA114, 51.4822478,-78.7506419,Generic wooden pole
WASKAGANISH BROADBACK PHA100, 51.4833173,-78.7510209,Generic wooden pole
WASKAGANISH WASKAGANISH PHC70, 51.4854620,-78.7526321,Generic wooden pole
WASKAGANISH PONTAX PHA66, 51.4852562,-78.7523045,Generic wooden pole
WASKAGANISH WASKAGANISH PHA66, 51.4852562,-78.7523045,Generic wooden pole
WASKAGANISH WASKAGANISH PHA58, 51.4845847,-78.7517897,Generic wooden pole
WASKAGANISH PONTAX PHA58, 51.4845847,-78.7517897,Generic wooden pole
WASKAGANISH KAMINAKW PHA46, 51.4840586,-78.7514180,Generic wooden pole
WASKAGANISH WASKAGANISH PHA46, 51.4840586,-78.7514180,Generic wooden pole
WASKAGANISH CHARLTON PHA9, 51.4824350,-78.7497409,Generic wooden pole
WASKAGANISH CHARLTON PHA12, 51.4819629,-78.7488785,Generic wooden pole
WASKAGANISH HARRICANAW PHA12, 51.4819629,-78.7488785,Generic wooden pole
WASKAGANISH HARRICANAW PHA9, 51.4818021,-78.7479123,Generic wooden pole
WASKAGANISH TAMARACK PHA18, 51.4832466,-78.7477979,Generic wooden pole
WASKAGANISH WASKAGANISH PHA18, 51.4832466,-78.7477979,Generic wooden pole
WASKAGANISH WASKAGANISH PHA12.B, 51.4835573,-78.7470766,Generic wooden pole
WASKAGANISH TAMARACK PHA12.B, 51.4835573,-78.7470766,Generic wooden pole
WASKAGANISH TAMARACK PHA6, 51.4837973,-78.7463859,Generic wooden pole
WASKAGANISH WASKAGANISH PHA6, 51.4837973,-78.7463859,Generic wooden pole
WASKAGANISH HARRICANAW PHA4, 51.4826531,-78.7464968,Generic wooden pole
WASKAGANISH HARRICANAW PHA16, 51.4813978,-78.7471075,Generic wooden pole
WASKAGANISH CHARLTON PHA30, 51.4809146,-78.7490724,Generic wooden pole
WASKAGANISH HARRICANAW PHA30, 51.4809146,-78.7490724,Generic wooden pole
WASKAGANISH SMOKEY HILL PHD22+1, 51.4820058,-78.7447294,Generic wooden pole
WASKAGANISH SMOKEY HILL PHO19-1, 51.4806769,-78.7448530,Generic wooden pole
WASKAGANISH SMOKEY HILL PHD8, 51.4797837,-78.7452366,Generic wooden pole
WASKAGANISH SMOKEY HILL PHC29, 51.4837513,-78.7449124,Generic wooden pole
WASKAGANISH NAATWASHTIN PHA4, 51.4842164,-78.7387422,Generic wooden pole
WASKAGANISH NAATWASHTIN PHA2, 51.4832990,-78.7387630,Generic wooden pole
WASKAGANISH KAAPESHII PHA2, 51.4832990,-78.7387630,Generic wooden pole
WASKAGANISH MACLEOD PHA2, 51.4832990,-78.7387630,Generic wooden pole
WASKAGANISH KAAPESHII PHA14, 51.4822667,-78.7388544,Generic wooden pole
WASKAGANISH MACLEOD PHA14, 51.4822667,-78.7388544,Generic wooden pole
WASKAGANISH KAPATAGAN PHA14, 51.4822667,-78.7388544,Generic wooden pole
WASKAGANISH NAATWASHTIN PHA12+1, 51.4841875,-78.7366576,Generic wooden pole
WASKAGANISH NAATWASHTIN PHA20+1, 51.4840932,-78.7354117,Generic wooden pole
WASKAGANISH NAATWASHTIN , 51.4839162,-78.7360725,Generic wooden pole
WASKAGANISH KAAPESHII PHA15, 51.4831704,-78.7354810,Generic wooden pole
WASKAGANISH NAATWASHTIN PHA15, 51.4831704,-78.7354810,Generic wooden pole
WASKAGANISH MIIYWAAPIN PHA15, 51.4831704,-78.7354810,Generic wooden pole
WASKAGANISH MACLEOD PHA5, 51.4833950,-78.7400100,Generic wooden pole
WASKAGANISH KAPATAGAN PHA13, 51.4824639,-78.7400817,Generic wooden pole
WASKAGANISH MACLEOD PHA13, 51.4824639,-78.7400817,Generic wooden pole
WASKAGANISH KAPATAGAN PHD21, 51.4815562,-78.7401678,Generic wooden pole
WASKAGANISH MACLEOD PHD21, 51.4815562,-78.7401678,Generic wooden pole
WASKAGANISH WASKAGANISH PHA7, 51.4843852,-78.7470537,Generic wooden pole
WASKAGANISH SMOKEY HILL PHA7, 51.4843852,-78.7470537,Generic wooden pole
WASKAGANISH OCTAVE PHA7, 51.4843852,-78.7470537,Generic wooden pole
WASKAGANISH SMOKEY HILL PHA36, 51.4853626,-78.7477446,Generic wooden pole
WASKAGANISH OCTAVE PHA36, 51.4853626,-78.7477446,Generic wooden pole
WASKAGANISH WHISKEYCHAN PHA6, 51.4853873,-78.7488511,Generic wooden pole
WASKAGANISH WHISKEYCHAN PHA4, 51.4851169,-78.7497894,Generic wooden pole
WASKAGANISH SHIPANAKW PHA4, 51.4851169,-78.7497894,Generic wooden pole
WASKAGANISH WASKAGANISH PHA4, 51.4851169,-78.7497894,Generic wooden pole
WASKAGANISH WHISKEYCHAN PHA19, 51.4855458,-78.7514811,Generic wooden pole
WASKAGANISH NOTTAWAY PHA19, 51.4855458,-78.7514811,Generic wooden pole
WASKAGANISH WASKAGANISH PHA19, 51.4855458,-78.7514811,Generic wooden pole
WASKAGANISH NOTTAWAY PHA13, 51.4858132,-78.7499632,Generic wooden pole
WASKAGANISH WHISKEYCHAN PHA13, 51.4858132,-78.7499632,Generic wooden pole
WASKAGANISH WHISKEYCHAN PHA3, 51.4861402,-78.7484085,Generic wooden pole
WASKAGANISH NOTTAWAY PHA3, 51.4861402,-78.7484085,Generic wooden pole
WASKAGANISH SMOKEY HILL PHA3, 51.4861402,-78.7484085,Generic wooden pole
WASKAGANISH SMOKEY HILL PHA47, 51.4864030,-78.7472098,Generic wooden pole
WASKAGANISH SMOKEY HILL PHA37, 51.4856177,-78.7466085,Generic wooden pole
WASKAGANISH SHUSHUKWEU PHA6, 51.4860579,-78.7450237,Generic wooden pole
WASKAGANISH SHUSHUKWEU PHA16A, 51.4866620,-78.7433601,Generic wooden pole
WASKAGANISH NOTTAWAY PHA9, 51.4866216,-78.7493635,Generic wooden pole
WASKAGANISH SMOKEY HILL PHA9, 51.4866216,-78.7493635,Generic wooden pole
WASKAGANISH WASKAGANISH PHA43D, 51.4871875,-78.7506749,Generic wooden pole
WASKAGANISH SMOKEY HILL PHR101, 51.4885752,-78.7485333,Generic wooden pole
WASKAGANISH J.S.C. WATT PHD2+1, 51.4892839,-78.7479203,Generic wooden pole
WASKAGANISH J.S.C. WATT PHO7+2, 51.4891945,-78.7457181,Generic wooden pole
WASKAGANISH COWPOY PHO7+2, 51.4891945,-78.7457181,Generic wooden pole
WASKAGANISH MACLEOD PHA2001, 51.4800380,-78.7399626,Generic wooden pole
WASKAGANISH WASKAGANISH PHA34, 51.4834020,-78.7495420,Generic wooden pole
WASKAGANISH KAAPESHII PHA18, 51.4832291,-78.7344579,Generic wooden pole
WASKAGANISH NAATWASHTIN PHA22, 51.4836143,-78.7338552,Generic wooden pole
WASKAGANISH KAAPESHII PHA22, 51.4836143,-78.7338552,Generic wooden pole
WASKAGANISH KAAPESHII PHA 17-1, 51.4821636,-78.7340814,Generic wooden pole
WASKAGANISH KAPATAGAN PHA 17-1, 51.4821636,-78.7340814,Generic wooden pole
WASKAGANISH KAAPESHII PHA17, 51.4823524,-78.7336440,Generic wooden pole
WASKAGANISH KAAPESHII PHA21-1, 51.4827161,-78.7330056,Generic wooden pole
WASKAGANISH MACLEOD PHA22+2, 51.4800438,-78.7387553,Generic wooden pole
WASKAGANISH JOHN BLACKNED MESKANU PHA22+2, 51.4800438,-78.7387553,Generic wooden pole
WASKAGANISH MACLEOD PHA22+7, 51.4791025,-78.7382560,Generic wooden pole
WASKAGANISH SHUSHUKWEU PHA17, 51.4876089,-78.7413257,Generic wooden pole
WASKAGANISH KAAPESHII PHA11, 51.4821107,-78.7355062,Generic wooden pole
WASKAGANISH KAPATAGAN PHA11, 51.4821107,-78.7355062,Generic wooden pole
WASKAGANISH SHUSHUKWEU PHA18, 51.4868415,-78.7416425,Generic wooden pole
WASKAGANISH WINNIBEK PHA305, 51.4821028,-78.7573390,Generic wooden pole
WASKAGANISH MASKUCHI PHA305, 51.4821028,-78.7573390,Generic wooden pole
WASKAGANISH KAAPESHII PHA29, 51.4835990,-78.7325502,Generic wooden pole
WASKAGANISH KAPATAGAN PHA29, 51.4835990,-78.7325502,Generic wooden pole
WASKAGANISH BROADBACK PHA135, 51.4827651,-78.7519086,Generic wooden pole
WASKAGANISH BROADBACK PHA123, 51.4827458,-78.7515887,Generic wooden pole
WASKAGANISH MISSHIKAPI PHA227, 51.4829596,-78.7546802,Generic wooden pole
WASKAGANISH KAMINAKW PHA227, 51.4829596,-78.7546802,Generic wooden pole
WASKAGANISH HARRICANAW PHA227, 51.4829596,-78.7546802,Generic wooden pole
WASKAGANISH JOHN BLACKNED MESKANU PHA6, 51.4811164,-78.7379257,Generic wooden pole
WASKAGANISH KAPATAGAN PHA6, 51.4811164,-78.7379257,Generic wooden pole
WASKAGANISH MIIYWAAPIN PHA6 +1, 51.4810979,-78.7372558,Generic wooden pole
WASKAGANISH KAPATAGAN PHA6 +1, 51.4810979,-78.7372558,Generic wooden pole
WASKAGANISH JOHN BLACKNED MESKANU PHA6 +1, 51.4810979,-78.7372558,Generic wooden pole
WASKAGANISH JOHN BLACKNED MESKANU PHA 37, 51.4810903,-78.7346194,Generic wooden pole
WASKAGANISH MIIYWAAPIN PHA 37, 51.4810903,-78.7346194,Generic wooden pole
WASKAGANISH KAPATAGAN PHA 37, 51.4810903,-78.7346194,Generic wooden pole
WASKAGANISH JOHN BLACKNED MESKANU PHA 41, 51.4810832,-78.7338326,Generic wooden pole
WASKAGANISH KAPATAGAN PHA 41, 51.4810832,-78.7338326,Generic wooden pole
WASWANIPI ROAD 113 / HIGHWAY 114 PTD7, 49.6945373,-75.9695324,Generic wooden pole
WASWANIPI 113 PTD7, 49.6945373,-75.9695324,Generic wooden pole
WASWANIPI POPLAR PTD7, 49.6945373,-75.9695324,Generic wooden pole
WASWANIPI POPLAR PTD26, 49.6939019,-75.9665016,Generic wooden pole
WASWANIPI CEDAR PTD40, 49.6936547,-75.9636750,Generic wooden pole
WASWANIPI POPLAR PTD40, 49.6936547,-75.9636750,Generic wooden pole
WASWANIPI CEDAR PTD21, 49.6959732,-75.9644130,Generic wooden pole
WASWANIPI PINE PTD40, 49.6972502,-75.9640123,Generic wooden pole
WASWANIPI JACK PINE PTA4, 49.6922244,-75.9632476,Generic wooden pole
WASWANIPI ASPEN PTA5, 49.6930187,-75.9614235,Generic wooden pole
WASWANIPI JACK PINE PTA7, 49.6926794,-75.9601911,Generic wooden pole
WASWANIPI POPLAR PT D32, 49.6938046,-75.9654817,Generic wooden pole
WASWANIPI JACK PINE PTA15, 49.6932287,-75.9589266,Generic wooden pole
WASWANIPI ASPEN PTA68, 49.6939584,-75.9606975,Generic wooden pole
WASWANIPI BIRCH PTA7, 49.6947386,-75.9633895,Generic wooden pole
WASWANIPI ASPEN PTA1+1, 49.6993269,-75.9608004,Generic wooden pole
WASWANIPI MAPLE PTA1+1, 49.6993269,-75.9608004,Generic wooden pole
WASWANIPI PINE PTA1+1, 49.6993269,-75.9608004,Generic wooden pole
WASWANIPI BIRCH PTD60, 49.6941087,-75.9615792,Generic wooden pole
WASWANIPI POPLAR PTD60, 49.6941087,-75.9615792,Generic wooden pole
WASWANIPI POPLAR PTA118, 49.6985289,-75.9614090,Generic wooden pole
WASWANIPI PINE PTA118, 49.6985289,-75.9614090,Generic wooden pole
WASWANIPI MAPLE PTA7, 49.6998857,-75.9598365,Generic wooden pole
WASWANIPI ALDER PTA69, 49.7001717,-75.9600721,Generic wooden pole
WASWANIPI PINE PTA69, 49.7001717,-75.9600721,Generic wooden pole
WASWANIPI PINE PTD64, 49.6992758,-75.9617833,Generic wooden pole
WASWANIPI ALDER PTA16, 49.6998540,-75.9575485,Generic wooden pole
WASWANIPI TAMARACK PTA21, 49.7012797,-75.9577273,Generic wooden pole
WASWANIPI MAPLE PTA21, 49.7012797,-75.9577273,Generic wooden pole
WASWANIPI PINE PTA91, 49.7012901,-75.9585929,Generic wooden pole
WASWANIPI CHIEF SIMON OTTEREYES PTO12, 49.6998606,-75.9508804,Generic wooden pole
WASWANIPI ALL CHIEFS WAY PTO12+3, 49.7010281,-75.9520019,Generic wooden pole
WASWANIPI RIVERSIDE PTD101, 49.6892003,-75.9634072,Generic wooden pole
WASWANIPI RIVERSIDE PTD103+1, 49.6903463,-75.9679334,Generic wooden pole
WASWANIPI ROUTE 113 PTC105, 49.6913083,-75.9694731,Generic wooden pole
WASWANIPI ROAD 113 / HIGHWAY 113 PTA3, 49.6932256,-75.9686551,Generic wooden pole
WASWANIPI POPLAR PTO17, 49.6940189,-75.9684478,Generic wooden pole
WASWANIPI CEDAR PTD6, 49.6943232,-75.9644240,Generic wooden pole
WASWANIPI CEDAR PTD8, 49.6946692,-75.9643610,Generic wooden pole
WASWANIPI CEDAR PTD14, 49.6952139,-75.9642765,Generic wooden pole
WASWANIPI PINE PTD4, 49.6945439,-75.9672415,Generic wooden pole
WASWANIPI PINE PTD10, 49.6952267,-75.9667682,Generic wooden pole
WASWANIPI PINE PTD18, 49.6960127,-75.9656746,Generic wooden pole
WASWANIPI PINE PTD30, 49.6966277,-75.9648073,Generic wooden pole
WASWANIPI SPRUCE PTD13, 49.6969367,-75.9632665,Generic wooden pole
WASWANIPI PINE PTD13, 49.6969367,-75.9632665,Generic wooden pole
WASWANIPI SPRUCE PTD14, 49.6968627,-75.9618431,Generic wooden pole
WASWANIPI POPLAR PSA107, 49.6976523,-75.9614942,Generic wooden pole
WASWANIPI SPRUCE PSA107, 49.6976523,-75.9614942,Generic wooden pole
WASWANIPI PINE PSA107, 49.6976523,-75.9614942,Generic wooden pole
WASWANIPI JACK PINE PTA13.B, 49.6915950,-75.9641155,Generic wooden pole
WASWANIPI JACK PINE PTA5, 49.6917240,-75.9625873,Generic wooden pole
WASWANIPI ASPEN PTA11, 49.6932664,-75.9606930,Generic wooden pole
WASWANIPI JACK PINE PTA11, 49.6932664,-75.9606930,Generic wooden pole
WASWANIPI JACK PINE PTA19, 49.6936081,-75.9597484,Generic wooden pole
WASWANIPI ASPEN PTA19, 49.6936081,-75.9597484,Generic wooden pole
WASWANIPI JACK PINE PTA29, 49.6937139,-75.9576560,Generic wooden pole
WASWANIPI JACK PINE PTA49, 49.6945350,-75.9568018,Generic wooden pole
WASWANIPI ASPEN PTA58-1, 49.6936427,-75.9618642,Generic wooden pole
WASWANIPI POPLAR PTD70, 49.6943688,-75.9606983,Generic wooden pole
WASWANIPI POPLAR PTD76, 49.6945582,-75.9601190,Generic wooden pole
WASWANIPI POPLAR PTA91, 49.6953780,-75.9597966,Generic wooden pole
WASWANIPI POPLAR PTA101+1, 49.6961402,-75.9600704,Generic wooden pole
WASWANIPI BIRCH PTA101+1, 49.6961402,-75.9600704,Generic wooden pole
WASWANIPI BIRCH PTA9, 49.6965376,-75.9612229,Generic wooden pole
WASWANIPI SPRUCE PTA9, 49.6965376,-75.9612229,Generic wooden pole
WASWANIPI BIRCH PTA5, 49.6966690,-75.9607479,Generic wooden pole
WASWANIPI SPRUCE PTA5, 49.6966690,-75.9607479,Generic wooden pole
WASWANIPI ASPEN PTA78, 49.6945535,-75.9593795,Generic wooden pole
WASWANIPI POPLAR PTA78, 49.6945535,-75.9593795,Generic wooden pole
WASWANIPI ASPEN PTA84, 49.6951319,-75.9587413,Generic wooden pole
WASWANIPI POPLAR PTA84, 49.6951319,-75.9587413,Generic wooden pole
WASWANIPI CHIEF PETER GULL PTA1, 49.6959517,-75.9586994,Generic wooden pole
WASWANIPI POPLAR PTA1, 49.6959517,-75.9586994,Generic wooden pole
WASWANIPI POPLAR PTA96, 49.6967018,-75.9592760,Generic wooden pole
WASWANIPI POPLAR PTA 106, 49.6974922,-75.9600588,Generic wooden pole
WASWANIPI BALSAM PTA8C, 49.6985857,-75.9606250,Generic wooden pole
WASWANIPI POPLAR PTA8C, 49.6985857,-75.9606250,Generic wooden pole
WASWANIPI ASPEN PTA8C, 49.6985857,-75.9606250,Generic wooden pole
WASWANIPI ASPEN PTA2, 49.6988286,-75.9611716,Generic wooden pole
WASWANIPI PINE PTA2, 49.6988286,-75.9611716,Generic wooden pole
WASWANIPI ALDER PTA15, 49.6993708,-75.9584279,Generic wooden pole
WASWANIPI BALSAM PTA15, 49.6993708,-75.9584279,Generic wooden pole
WASWANIPI MAPLE PTA8, 49.6994678,-75.9591052,Generic wooden pole
WASWANIPI ALDER PTA8, 49.6994678,-75.9591052,Generic wooden pole
WASWANIPI MAPLE PTA9B, 49.6989734,-75.9596182,Generic wooden pole
WASWANIPI ASPEN PTA9B, 49.6989734,-75.9596182,Generic wooden pole
WASWANIPI BALSAM PTA9B, 49.6989734,-75.9596182,Generic wooden pole
WASWANIPI PINE PTD50, 49.6979423,-75.9632784,Generic wooden pole
WASWANIPI PINE PTD56, 49.6985379,-75.9626051,Generic wooden pole
WASWANIPI PINE PTA70, 49.6999379,-75.9615590,Generic wooden pole
WASWANIPI PINE PTA76, 49.7006379,-75.9607894,Generic wooden pole
WASWANIPI CHIEF PETER GULL PTA21, 49.6967855,-75.9559727,Generic wooden pole
